acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported
363110,,Slight,1,1,21/05/2010,Friday,21,May,10,21,0,230,Unclassified,,Roundabout,60,Roundabout,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,317960,669930,0,Unset,S.V.N.P.,337469,unset,EH144AW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
364310,,Slight,2,1,09/05/2010,Sunday,9,May,10,9,30,230,Unclassified,,Roundabout,30,Roundabout,Give way sign or markings,C,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,321010,670970,530926,Junction,Cyclist,337470,unset,EH142AP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
365210,,Slight,2,1,21/05/2010,Friday,21,May,10,12,0,230,Unclassified,,Single carriageway - 2 lanes,20,Crossroads,Automatic Traffic Signal,A,700,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326420,672400,532786,Junction,Bus,337471,unset,EH91QS,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
365510,,Slight,2,1,23/05/2010,Sunday,23,May,10,15,20,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322870,676000,559931,Segment,T.V.N.P.,337472,unset,EH52NG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
365710,,Slight,2,1,23/05/2010,Sunday,23,May,10,10,45,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326170,671660,0,Unset,Cyclist,337473,unset,EH92EW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
367310,,Slight,2,1,22/05/2010,Saturday,22,May,10,13,20,230,B,900,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323080,674490,520455,Junction,Cyclist,337474,unset,EH42EH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
371110,,Slight,1,1,24/05/2010,Monday,24,May,10,12,5,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,71,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,322680,672210,521970,Junction,Bus,337475,unset,EH112QT,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
371610,,Slight,2,1,24/05/2010,Monday,24,May,10,16,45,230,Unclassified,,Single carriageway - 2 lanes,30,Mini-roundabout,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324290,675500,12232951,Junction,Cyclist,337476,unset,EH35PA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
371710,,Serious,1,1,25/05/2010,Tuesday,25,May,10,15,30,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,323520,677200,12226718,Segment,Pedestrian,337477,unset,EH51PN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
372710,,Slight,2,1,26/05/2010,Wednesday,26,May,10,8,15,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,326440,675310,519855,Junction,Cyclist,337478,unset,EH65AL,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
373710,,Slight,1,1,25/05/2010,Tuesday,25,May,10,14,0,230,B,701,Single carriageway - 2 lanes,40,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,319070,674180,520356,Junction,Pedestrian,337479,unset,EH48DB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
375610,,Slight,1,1,26/05/2010,Wednesday,26,May,10,21,29,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,321170,671740,0,Unset,Pedestrian,337480,unset,EH113EP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
375810,,Slight,1,1,27/05/2010,Thursday,27,May,10,16,37,230,B,900,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326550,675980,522321,Junction,Pedestrian,337481,unset,EH65ND,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
377510,,Serious,1,1,28/05/2010,Friday,28,May,10,9,40,230,A,7,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326010,673400,2305729,Junction,Pedestrian,337482,unset,EH11LL,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
377610,,Slight,3,1,27/05/2010,Thursday,27,May,10,14,10,230,Unclassified,,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,319520,671430,9659219,Segment,M.V.N.P.,337483,unset,EH113UP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
378910,,Slight,1,2,18/05/2010,Tuesday,18,May,10,22,33,230,Unclassified,,Single carriageway - 2 lanes,60,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,314870,675580,0,Unset,S.V.N.P.,337484,unset,EH299EJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
379010,,Slight,2,1,26/05/2010,Wednesday,26,May,10,8,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323550,674970,560030,Segment,Cyclist,337485,unset,EH41QL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
379610,,Slight,2,1,28/05/2010,Friday,28,May,10,14,30,230,A,6106,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,330060,673760,529624,Junction,T.V.N.P.,337486,unset,EH151LU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
380710,,Slight,2,3,26/05/2010,Wednesday,26,May,10,20,25,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,323370,677260,12227194,Junction,T.V.N.P.,337487,unset,EH51PN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
380810,,Slight,1,1,27/05/2010,Thursday,27,May,10,15,18,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,327410,671790,12227950,Segment,Bus,337488,unset,EH165EE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
381110,,Slight,1,1,29/05/2010,Saturday,29,May,10,12,32,230,A,8,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,319920,672950,550689,Segment,Bus,337489,unset,EH128AX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
381410,,Slight,2,1,29/05/2010,Saturday,29,May,10,12,45,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320330,675730,519328,Junction,T.V.N.P.,337490,unset,EH46AF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
384210,,Slight,2,1,30/05/2010,Sunday,30,May,10,11,40,230,Unclassified,,Roundabout,30,Roundabout,Automatic Traffic Signal,Unclassified,,Daylight: no street lighting,Unknown,Dry,None,None,No overtaking,311800,674660,12230719,Junction,Cyclist,337491,unset,EH299ED,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
384710,,Slight,2,1,30/05/2010,Sunday,30,May,10,3,50,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,323430,672220,561697,Segment,T.V.N.P.,337492,unset,EH111NX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
384810,,Slight,1,1,29/05/2010,Saturday,29,May,10,1,30,230,A,7,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325930,673670,521103,Junction,Pedestrian,337493,unset,EH11QN,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
384910,,Slight,3,1,30/05/2010,Sunday,30,May,10,11,10,230,A,90,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,315130,677140,555414,Segment,M.V.N.P.,337494,unset,EH309UA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
385410,,Slight,2,2,31/05/2010,Monday,31,May,10,16,10,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320880,669060,0,Unset,T.V.N.P.,337495,unset,EH130LP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
386910,,Slight,1,1,01/06/2010,Tuesday,1,June,10,7,0,230,B,900,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,324320,674680,520110,Junction,Pedestrian,361151,unset,EH41JH,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
387110,,Serious,2,1,29/05/2010,Saturday,29,May,10,15,0,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325000,673290,521490,Junction,Cyclist,337496,unset,EH39DT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
387410,,Slight,2,1,29/05/2010,Saturday,29,May,10,18,40,230,A,901,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,A,901,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326450,676750,531307,Junction,T.V.N.P.,337497,unset,EH66PJ,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
388910,,Slight,2,1,31/05/2010,Monday,31,May,10,18,5,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325970,674960,0,Unset,Cyclist,337498,unset,EH74BB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
389110,,Slight,1,1,01/06/2010,Tuesday,1,June,10,6,21,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,329060,670290,0,Unset,Pedestrian,361152,unset,EH164SQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
