acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
175412,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,37,Not requested,,Other,,,unset,On main carriageway - not in restricted la
175412,2,Car,No tow/articulation,Waiting to go ahead but held up,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Female,57,Not requested,,Other,,,unset,On main carriageway - not in restricted la
175412,3,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
175412,4,Car,No tow/articulation,Waiting to go ahead but held up,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Male,61,Negative,,Other,,,unset,On main carriageway - not in restricted la
175512,1,Minibus (8 - 16 Passenger Seats),No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,52,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
177212,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Female,40,Not requested,,Other,,,unset,On main carriageway - not in restricted la
177312,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,29,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
177312,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,23,Not requested,,Other,,,unset,On main carriageway - not in restricted la
177412,1,Car,No tow/articulation,Overtaking moving vehice on its offside,48,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
177412,2,Motor cycle 125cc and under,No tow/articulation,Going ahead other,48,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,18,Not requested,,Other,,,unset,On main carriageway - not in restricted la
178212,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,44,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
178312,1,Car,No tow/articulation,Going ahead other,51,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
178312,2,Pedal cycle,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
179312,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
179312,2,Car,No tow/articulation,Waiting to go ahead but held up,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Female,52,Negative,,Other,,,unset,On main carriageway - not in restricted la
179312,3,Car,No tow/articulation,Waiting to go ahead but held up,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,4,,0,Female,46,Negative,,Other,,,unset,On main carriageway - not in restricted la
179312,4,Car,No tow/articulation,Waiting to go ahead but held up,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Male,41,Negative,,Other,,,unset,On main carriageway - not in restricted la
179412,1,Car,No tow/articulation,Stopping,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,18,Not requested,,Other,,,unset,On main carriageway - not in restricted la
179412,2,Car,No tow/articulation,Waiting to go ahead but held up,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,20,Not requested,,Other,,,unset,On main carriageway - not in restricted la
179712,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
179712,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,26,Not requested,,Other,,,unset,Bus lane
180112,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,23,Not requested,,Other,,,unset,On main carriageway - not in restricted la
180212,1,Car,No tow/articulation,Changing lane to left,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,83,Negative,,Other,,,unset,Bus lane
180212,2,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,39,Negative,,Other,,,unset,Bus lane
180912,1,Car,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,38,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
181012,1,Car,No tow/articulation,Stopping,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
181012,2,Car,No tow/articulation,Waiting to go ahead but held up,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,55,Negative,,Other,,,unset,On main carriageway - not in restricted la
181012,3,Car,No tow/articulation,Waiting to go ahead but held up,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,46,Negative,,Other,,,unset,On main carriageway - not in restricted la
181912,1,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle in miidle of junction,No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Front,0,,0,Male,44,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
181912,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
182812,1,Car,No tow/articulation,Going ahead right hand bend,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,41,Negative,,Other,,,unset,On main carriageway - not in restricted la
183112,1,Car,No tow/articulation,Changing lane to left,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,49,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
183112,2,Taxi,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
183612,1,Bus or coach (17 or more passenger seats),No tow/articulation,Turning right,64,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,46,Negative,,Other,,,unset,On main carriageway - not in restricted la
183812,1,Goods vehicle 7.5 tonnes mgw and over,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,34,Negative,,Other,,,unset,On main carriageway - not in restricted la
184712,1,Pedal cycle,No tow/articulation,Turning left,57,Vehicle approaching junction/vehicle par,Skidding,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,8,Not requested,,Other,,,unset,On main carriageway - not in restricted la
184712,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,55,Negative,,Other,,,unset,On main carriageway - not in restricted la
185112,1,Car,No tow/articulation,Turning right,75,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,42,Not requested,,Other,,,unset,On main carriageway - not in restricted la
185112,2,Pedal cycle,No tow/articulation,Going ahead other,15,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,32,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
185212,1,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Front,2,,0,Male,44,Not requested,,Other,,,unset,On main carriageway - not in restricted la
185212,2,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
185312,1,Pedal cycle,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,19,Not requested,,Other,,,unset,On main carriageway - not in restricted la
185312,2,Bus or coach (17 or more passenger seats),No tow/articulation,Overtaking moving vehice on its offside,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,55,Not requested,,Other,,,unset,On main carriageway - not in restricted la
186512,1,Car,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,71,Negative,,Other,,,unset,On main carriageway - not in restricted la
186512,2,Car,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,31,Negative,,Other,,,unset,On main carriageway - not in restricted la
186612,1,Motor cycle over 125cc,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
186912,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,62,Negative,,Other,,,unset,On main carriageway - not in restricted la
186912,2,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Offside,3,,0,Female,21,Negative,,Other,,,unset,On main carriageway - not in restricted la
186912,3,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,Kerb,Did not _leave carriageway,None,,Back,2,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
188612,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
189212,1,Car,No tow/articulation,Turning left,57,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,25,Negative,,Other,,,unset,On main carriageway - not in restricted la
189212,2,Car,No tow/articulation,Turning left,57,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
190012,1,Car,No tow/articulation,Starting,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,31,Negative,,Other,,,unset,On main carriageway - not in restricted la
190012,2,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,33,Not requested,,Other,,,unset,On main carriageway - not in restricted la
