acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported
687712,,Slight,1,1,05/12/2012,Wednesday,5,December,12,16,0,230,A,70,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,316430,666980,517927,Junction,Bus,363513,unset,EH147AN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
688312,,Slight,3,1,05/12/2012,Wednesday,5,December,12,16,20,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,323050,668060,570549,Segment,M.V.N.P.,363514,unset,EH107DS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
688412,,Serious,1,1,04/12/2012,Tuesday,4,December,12,11,13,230,A,702,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324760,673430,10254972,Junction,Pedestrian,363515,unset,EH12DA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
688712,,Slight,3,2,05/10/2012,Friday,5,October,12,20,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326640,672530,531406,Junction,M.V.N.P.,366113,unset,EH165BR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
688812,,Slight,2,1,05/12/2012,Wednesday,5,December,12,15,51,230,C,,Single carriageway - 2 lanes,30,Roundabout,Give way sign or markings,B,900,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,323520,674640,520101,Junction,Bus,363516,unset,EH42DL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
691012,,Slight,2,1,05/12/2012,Wednesday,5,December,12,22,0,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Other,Dry,None,None,No overtaking,324220,673710,10258599,Junction,T.V.N.P.,363517,unset,EH37HR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
691212,,Slight,1,1,07/12/2012,Friday,7,December,12,6,50,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Other,Dry,None,None,No overtaking,326000,673040,521574,Junction,S.V.N.P.,363518,unset,EH89BT,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
691312,,Slight,1,1,07/12/2012,Friday,7,December,12,6,0,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Snowing (without high winds),Dry,None,None,No overtaking,323560,668020,570534,Segment,S.V.N.P.,363519,unset,EH107DS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
692012,,Slight,2,1,07/12/2012,Friday,7,December,12,8,45,230,B,701,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322400,668760,533032,Junction,Cyclist,363520,unset,EH130BX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
693512,,Slight,2,1,06/12/2012,Thursday,6,December,12,18,14,230,C,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,327000,675000,519864,Junction,Cyclist,363521,unset,EH75NA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
694412,,Serious,1,2,07/12/2012,Friday,7,December,12,15,43,230,A,902,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,322740,675160,563664,Segment,Pedestrian,363522,unset,EH42PX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
694812,,Fatal,1,1,08/12/2012,Saturday,8,December,12,1,20,230,C,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325260,674330,520530,Junction,Pedestrian,363523,unset,EH36QG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
694912,,Serious,1,1,08/12/2012,Saturday,8,December,12,20,0,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,C,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,326280,675570,519445,Junction,Pedestrian,363524,unset,EH65BB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
696712,,Slight,1,1,08/12/2012,Saturday,8,December,12,23,27,230,Unclassified,,Single carriageway - 2 lanes,20,Crossroads,Automatic Traffic Signal,C,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,325260,674300,520530,Junction,Pedestrian,363525,unset,EH21JX,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
697112,,Slight,1,1,08/12/2012,Saturday,8,December,12,16,0,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,A,900,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,326510,675030,523233,Junction,Pedestrian,363526,unset,EH74NZ,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
697812,,Serious,1,1,05/12/2012,Wednesday,5,December,12,17,16,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,B,901,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325810,674560,520194,Junction,Pedestrian,363527,unset,EH13SB,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
698512,,Slight,2,1,10/12/2012,Monday,10,December,12,11,40,230,C,,One way Street,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325710,673290,521535,Junction,Cyclist,363528,unset,EH11EY,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
698712,,Fatal,1,1,10/12/2012,Monday,10,December,12,11,25,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,316310,666210,12218785,Junction,Pedestrian,363529,unset,EH147LA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
698912,,Slight,2,2,10/12/2012,Monday,10,December,12,15,2,230,A,71,Dual carriageway - 2 lanes,40,Roundabout,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320090,670840,529672,Junction,T.V.N.P.,363530,unset,EH114AJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
699112,,Slight,1,1,10/12/2012,Monday,10,December,12,15,25,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322540,675990,0,Unset,Pedestrian,363531,unset,EH44DA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
699412,,Slight,1,1,10/12/2012,Monday,10,December,12,17,53,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,322960,675680,559982,Segment,Pedestrian,363532,unset,EH42NT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
700912,,Slight,1,1,10/12/2012,Monday,10,December,12,11,10,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320340,670400,565295,Segment,Bus,363533,unset,EH142PB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
701012,,Slight,1,1,11/12/2012,Tuesday,11,December,12,16,44,230,Unclassified,,Single carriageway - 2 lanes,30,Multiple junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Other,Dry,None,None,No overtaking,320550,670680,530437,Junction,Pedestrian,363534,unset,EH114RY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
701612,,Slight,1,1,11/12/2012,Tuesday,11,December,12,17,30,230,A,702,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324920,672830,533344,Junction,Pedestrian,363535,unset,EH39NA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
703012,,Slight,2,1,12/12/2012,Wednesday,12,December,12,7,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325930,673790,10293610,Junction,T.V.N.P.,363536,unset,EH88DN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
704112,,Serious,1,1,13/12/2012,Thursday,13,December,12,0,7,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326570,673620,0,Unset,Pedestrian,363537,unset,EH88AP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
705712,,Slight,2,1,12/12/2012,Wednesday,12,December,12,15,15,230,A,901,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,A,901,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326450,676730,531307,Junction,Bus,363538,unset,EH66LA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
706012,,Slight,2,1,13/12/2012,Thursday,13,December,12,10,15,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324120,673630,10258603,Junction,T.V.N.P.,363539,unset,EH37RA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
707012,,Slight,1,1,13/12/2012,Thursday,13,December,12,19,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,A,1,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,328260,674150,523383,Junction,Pedestrian,363540,unset,EH87AD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
707112,,Slight,1,1,13/12/2012,Thursday,13,December,12,14,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324530,671200,530419,Junction,Pedestrian,363541,unset,EH104QT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
