acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
70211,3,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,22,Negative,,Other,,,unset,On main carriageway - not in restricted la
70311,1,Moped,No tow/articulation,Turning right,17,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,18,Not requested,,Other,,,unset,On main carriageway - not in restricted la
70311,2,Car,No tow/articulation,Stopping,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
70711,1,Car,No tow/articulation,Starting,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
70811,1,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
70811,2,Pedal cycle,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,Open door of vehicle,Did not _leave carriageway,None,,Front,1,,0,Female,34,Not requested,,Other,,,unset,On main carriageway - not in restricted la
71711,1,Car,No tow/articulation,Starting,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,55,Negative,,Other,,,unset,On main carriageway - not in restricted la
71811,1,Car,No tow/articulation,Going ahead left hand bend,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,Lamp post,,Front,0,,0,Male,18,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
73811,1,Car,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,34,Negative,,Other,,,unset,On main carriageway - not in restricted la
73811,2,Car,No tow/articulation,Waiting to go ahead but held up,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
74911,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Female,49,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
75211,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,15,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,55,Negative,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
77611,1,Goods vehicle 7.5 tonnes mgw and over,No tow/articulation,Changing lane to left,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
77611,2,Car,No tow/articulation,Going ahead right hand bend,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,Nearside or offside crash barrie,,Offside,1,,0,Female,53,Not requested,,Other,,,unset,On main carriageway - not in restricted la
79011,1,Motor cycle over 125cc,No tow/articulation,Going ahead right hand bend,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,Other permanent objects,,Front,0,,0,Male,26,Positive,,Other,,,unset,On main carriageway - not in restricted la
80411,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,20,Negative,,Other,,,unset,On main carriageway - not in restricted la
80511,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
80511,2,Car,No tow/articulation,Turning right,53,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,34,Negative,,Other,,,unset,On main carriageway - not in restricted la
80711,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,23,Negative,,Other,,,unset,On main carriageway - not in restricted la
80811,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,Other permanent objects,,Front,0,,0,Male,35,Not requested,,Other,,,unset,On main carriageway - not in restricted la
81111,1,Car,No tow/articulation,Turning right,17,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
85011,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
85511,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,56,Negative,,Other,,,unset,On main carriageway - not in restricted la
85511,2,Car,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Left carriageway offside,Lamp post,,Front,1,,0,Male,49,Negative,,Other,,,unset,On main carriageway - not in restricted la
85511,3,Car,No tow/articulation,Waiting to go ahead but held up,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,49,Negative,,Other,,,unset,On main carriageway - not in restricted la
86111,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,29,Not requested,,Other,,,unset,On main carriageway - not in restricted la
86111,2,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
86111,3,Car,No tow/articulation,Waiting to go ahead but held up,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,21,Not requested,,Other,,,unset,On main carriageway - not in restricted la
86311,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,55,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
86411,1,Car,No tow/articulation,Wating to turn left,57,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,49,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
86411,2,Car,No tow/articulation,Wating to turn left,57,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,38,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
87011,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,57,Not requested,,Other,,,unset,On main carriageway - not in restricted la
87211,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,50,Not requested,,Other,,,unset,On main carriageway - not in restricted la
88211,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Stopping,37,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,70,Negative,,Other,,,unset,On main carriageway - not in restricted la
88211,2,Motor cycle 125cc and under,No tow/articulation,Stopping,37,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,50,Negative,,Other,,,unset,On main carriageway - not in restricted la
88411,1,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
88711,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,58,Negative,,Other,,,unset,On main carriageway - not in restricted la
88711,2,Car,No tow/articulation,Waiting to go ahead but held up,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,25,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
89011,1,Car,No tow/articulation,Stopping,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
89211,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,36,Negative,,Other,,,unset,On main carriageway - not in restricted la
91611,1,Car,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
91611,2,Car,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,20,Negative,,Other,,,unset,On main carriageway - not in restricted la
91711,1,Car,No tow/articulation,Stopping,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,39,Not requested,,Other,,,unset,On main carriageway - not in restricted la
91711,2,Car,No tow/articulation,Waiting to go ahead but held up,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,59,Not requested,,Other,,,unset,On main carriageway - not in restricted la
91911,1,Taxi,No tow/articulation,Going ahead other,37,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,58,Not requested,,Other,,,unset,On main carriageway - not in restricted la
93911,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
93911,2,Pedal cycle,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,20,Negative,,Other,,,unset,On main carriageway - not in restricted la
94711,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Stopping,48,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
94711,2,Car,No tow/articulation,Waiting to go ahead but held up,48,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,64,Negative,,Other,,,unset,On main carriageway - not in restricted la
95011,1,Car,No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
95011,2,Car,No tow/articulation,Waiting to go ahead but held up,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,46,Negative,,Other,,,unset,On main carriageway - not in restricted la
95811,1,Car,No tow/articulation,Turning left,57,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,64,Not requested,,Other,,,unset,On main carriageway - not in restricted la
95811,2,Pedal cycle,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
95911,1,Bus or coach (17 or more passenger seats),No tow/articulation,Waiting to go ahead but held up,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,47,Negative,,Other,,,unset,Bus lane
98211,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Did not impact,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,31,Negative,,Other,,,unset,On main carriageway - not in restricted la
98211,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,48,Negative,,Other,,,unset,On main carriageway - not in restricted la
